yearID,G,AB,RBI,BB,SO,Salary,Birth_Year,AgeInYear,Batting_Average,N_Y_Batting_Average
1990,73,131,19,15,26,,1958,32,0.2213740458,0.2264150943
1996,69,4,0,0,2,175000,1969,27,0,0
2004,60,2,0,0,0,,1969,35,0,0
2009,157,606,97,63,140,434500,1982,27,0.2854785479,0.2654205607
2012,24,1,0,0,1,,1988,24,0,0
2013,33,0,0,0,0,498200,1986,27,0,0
2009,2,0,0,0,0,,1981,28,0,0.12
2009,61,202,18,14,34,404000,1985,24,0.2376237624,0.4
2001,78,271,32,8,50,2550000,1972,29,0.3062730627,0.2272727273
2009,84,239,26,12,30,11666666,1976,33,0.2259414226,0.09375
1998,141,396,53,37,101,230000,1973,25,0.2095959596,0.2564575646
1996,146,546,109,78,99,3275000,1963,33,0.326007326,0.2901234568
2008,45,9,1,1,1,,1977,31,0.2222222222,0
2012,17,0,0,0,0,,1989,23,0,0
1997,157,612,76,40,105,6500000,1960,37,0.2336601307,0.2603092784
1996,6,11,1,0,4,,1970,26,0.3636363636,0.2033898305
1993,96,296,30,17,69,130000,1966,27,0.2432432432,0.2191780822
1996,158,566,101,58,69,187500,1969,27,0.3250883392,0.2879310345
2012,6,0,0,0,0,,1984,28,0,0
2011,92,103,11,15,41,427250,1980,31,0.2233009709,0.1326530612
1990,67,180,21,15,47,100000,1966,24,0.2,0.2166666667
2000,67,152,23,20,18,,1970,30,0.3157894737,0.2751091703
2002,43,13,0,1,8,375000,1972,30,0,0.1538461538
1991,154,475,77,52,92,100000,1968,23,0.2568421053,0.2405498282
2008,28,40,2,0,14,,1981,27,0.15,0.1228070175
1995,37,91,7,6,26,,1972,23,0.1648351648,0.2704918033
2009,31,64,2,4,20,9000000,1977,32,0.125,0.1355932203
2010,99,284,41,27,51,,1980,30,0.2711267606,0.2768729642
2003,101,334,30,9,32,1837500,1972,31,0.2574850299,0.2230215827
2011,116,251,16,12,52,2125000,1978,33,0.2629482072,0.2222222222
2011,11,0,0,0,0,417000,1987,24,0,0
1990,96,330,47,50,45,1250000,1950,40,0.2727272727,0.2776412776
2009,48,1,0,0,0,3750000,1976,33,0,0
2012,22,32,2,1,20,,1990,22,0.09375,0.064516129
1993,142,526,65,56,45,2300000,1962,31,0.2794676806,0.2786885246
2008,116,453,72,62,80,4750000,1978,30,0.2759381898,0.2975609756
2004,9,2,0,0,1,,1975,29,0,0
2001,13,0,0,0,0,,1978,23,0,0
2010,132,439,73,57,104,406000,1986,24,0.2596810934,0.2661122661
1990,42,66,5,1,28,1400000,1961,29,0.0606060606,0
1993,139,535,64,56,75,109000,1970,23,0.2897196262,0.2832618026
2013,69,213,29,10,42,,1990,23,0.323943662,0.2886363636
2009,19,46,9,4,7,,1978,31,0.3043478261,0.2307692308
1990,89,315,59,39,65,1333334,1957,33,0.2603174603,0.2359307359
2002,153,497,95,135,74,8063003,1971,31,0.2977867203,0.2987804878
2001,68,244,36,28,37,,1978,23,0.262295082,0.2300469484
1998,119,159,27,16,40,208000,1972,26,0.2452830189,0.2303030303
2014,156,563,87,65,126,10000000,1984,30,0.2664298401,0.2711864407
2007,63,1,0,0,0,832500,1978,29,0,0
1996,140,545,125,78,104,7650000,1969,27,0.3027522936,0.3042763158
2006,109,428,62,39,78,10464686,1969,37,0.2523364486,0.2765151515
1990,12,16,1,1,2,105000,1967,23,0.1875,0.0588235294
2013,33,4,0,0,2,5000000,1979,34,0.25,0
2005,7,1,2,1,0,,1983,22,0,0.2720588235
1993,122,489,70,36,19,4333333,1960,33,0.3578732106,0.3937947494
1992,128,470,67,45,42,395000,1964,28,0.2978723404,0.3096153846
2007,81,0,0,0,0,453000,1978,29,0,0
1990,136,489,119,97,60,2350000,1958,32,0.3251533742,0.2680851064
1998,152,542,101,118,114,1150000,1958,40,0.2361623616,0.3150684932
2012,1,0,0,0,0,,1989,23,0,0
2009,70,2,0,1,1,400000,1984,25,0,0
1998,110,198,32,16,44,185000,1970,28,0.202020202,0.2668393782
2001,112,327,34,29,67,900000,1970,31,0.250764526,0.25
1991,44,0,0,0,0,1050000,1955,36,0,0
2003,4,0,0,0,0,1700000,1973,30,0,0
2010,126,497,80,50,87,5000000,1977,33,0.2676056338,0.2462311558
1997,53,154,19,11,46,650000,1964,33,0.2467532468,0.1
2008,96,317,45,22,44,1400000,1981,27,0.2933753943,0.3054187192
1995,85,209,22,20,16,350000,1962,33,0.2870813397,0.1666666667
2012,55,167,18,17,30,,1982,30,0.1856287425,0.1707317073
2013,139,527,82,64,115,501800,1986,27,0.2523719165,0.2442588727
1999,22,2,0,0,1,220000,1973,26,0,0
2010,149,581,76,23,119,465000,1985,25,0.2839931153,0.2804232804
2009,11,0,0,0,0,,1984,25,0,0
2007,135,453,52,34,70,5633333,1975,32,0.2847682119,0.1465517241
2002,128,471,65,34,86,6600000,1967,35,0.2845010616,0.2991071429
1990,83,310,35,41,34,1750000,1962,28,0.2677419355,0.3012704174
2008,27,0,0,0,0,1000000,1979,29,0,0
2004,8,0,0,0,0,,1984,20,0,0
2000,4,0,0,0,0,,1976,24,0,0
2013,57,0,0,0,0,935000,1984,29,0,0
2010,135,342,43,37,44,1250000,1976,34,0.2485380117,0.2342105263
2000,14,12,0,1,5,,1972,28,0,0.2380952381
2002,84,0,0,0,0,2433333,1974,28,0,0
2000,11,1,1,0,0,,1973,27,0,0
2006,53,0,0,0,0,2000000,1975,31,0,0
2014,67,186,16,21,54,502300,1987,27,0.1935483871,0.141025641
1992,9,17,3,6,1,116500,1964,28,0.2352941176,0.1975308642
2006,112,288,44,49,75,450000,1976,30,0.2013888889,0.1754385965
2002,140,492,82,75,73,2700000,1976,26,0.2642276423,0.290529695
2004,153,591,103,54,86,6500000,1976,28,0.3045685279,0.2653721683
1997,22,54,9,9,24,,1975,22,0.2592592593,0.2334801762
1991,36,70,1,3,18,1833333,1956,35,0.0428571429,0.1206896552
1997,72,1,0,0,1,155000,1972,25,0,0
2012,97,340,43,43,65,1150000,1984,28,0.2441176471,0.2902155887
2014,33,60,5,4,34,535000,1987,27,0.0666666667,0.16
2005,68,0,0,0,0,352000,1977,28,0,0
2010,55,1,0,0,1,4833333,1980,30,0,0
1996,86,227,14,19,40,1875000,1965,31,0.2290748899,0.2255192878
2003,71,0,0,0,0,330000,1975,28,0,0
2004,74,0,0,0,0,500000,1975,29,0,0
2000,155,569,69,52,74,4800000,1967,33,0.2583479789,0.2801358234
2004,76,0,0,0,0,1400000,1970,34,0,0
2002,12,0,0,0,0,,1977,25,0,0
2009,24,0,0,0,0,,1983,26,0,0
2006,23,55,9,7,14,327000,1983,23,0.1454545455,0.2105263158
2011,104,267,37,26,55,414000,1983,28,0.2734082397,0.2448979592
1992,138,474,56,29,88,3562500,1958,34,0.2974683544,0.3010526316
2012,5,3,0,0,2,,1989,23,0,0
2001,94,137,19,14,32,300000,1966,35,0.2627737226,0.2868525896
2000,41,3,0,1,2,2250000,1966,34,0,0
2006,29,98,9,4,26,700000,1975,31,0.1836734694,0.1607142857
2000,132,414,60,35,80,210000,1972,28,0.2753623188,0.25
1997,150,553,83,62,91,1850000,1966,31,0.294755877,0.295532646
2010,47,145,20,25,36,,1985,25,0.2551724138,0.2586206897
2003,27,52,5,2,16,10500000,1974,29,0.1923076923,0.1612903226
2000,29,1,0,0,0,,1973,27,0,0.3333333333
2006,52,0,0,0,0,3000000,1973,33,0,0
2000,3,9,1,0,4,,1971,29,0.2222222222,0
1996,87,214,25,22,50,135000,1969,27,0.2943925234,0.2685950413
2004,12,2,0,0,2,,1980,24,0,0
2006,81,268,28,31,51,332000,1984,22,0.2537313433,0.2268041237
1993,123,427,59,49,101,120000,1965,28,0.2903981265,0.2661870504
2002,107,407,53,38,87,2600000,1971,31,0.285012285,0.2787610619
2010,26,47,3,2,16,3800000,1982,28,0.170212766,0.0892857143
1994,72,243,27,38,38,515000,1968,26,0.2098765432,0.2867132867
2001,78,144,16,12,20,212500,1974,27,0.2013888889,0.1857142857
1990,145,503,59,53,103,625000,1963,27,0.2703777336,0.2556390977
2005,82,305,38,30,35,7200000,1974,31,0.3016393443,0.2984822934
1994,70,243,21,21,39,2600000,1962,32,0.2716049383,0.2146118721
1993,10,10,2,1,5,109000,1967,26,0.3,0.1428571429
2001,160,600,98,101,90,9000000,1964,37,0.2733333333,0.2728937729
1990,54,107,19,10,15,100000,1963,27,0.2429906542,0.0714285714
2000,58,0,0,0,0,550000,1971,29,0,0
2004,27,59,5,4,17,350000,1981,23,0.1694915254,0.1886792453
2012,32,5,1,0,3,17000000,1981,31,0,0.0666666667
1993,74,254,34,25,71,170000,1967,26,0.2559055118,0.2535211268
2011,154,606,84,56,124,6900000,1983,28,0.3135313531,0.2528363047
1997,55,0,0,0,0,650000,1969,28,0,0
2008,34,56,2,4,23,6500000,1981,27,0.1071428571,0.2727272727
2013,65,204,14,5,41,,1988,25,0.2058823529,0.2162162162
1995,95,291,43,28,38,1500000,1963,32,0.2611683849,0.2669902913
2000,8,2,0,0,1,,1969,31,0,0
1994,3,6,2,1,3,275000,1964,30,0.3333333333,0.2
1992,160,639,104,44,97,2966667,1960,32,0.3286384977,0.2958199357
2011,79,262,22,6,53,1000000,1979,32,0.2404580153,0.231884058
2001,158,603,83,40,100,285000,1978,23,0.3001658375,0.2337164751
2003,159,607,75,42,99,3000000,1978,25,0.2718286656,0.3180987203
2005,152,554,112,80,119,22000000,1972,33,0.2924187726,0.3207126949
2008,71,0,0,0,0,397000,1981,27,0,0
2009,75,0,0,0,0,2525000,1978,31,0,0
2005,41,0,0,0,0,,1982,23,0,0
2001,28,52,4,1,26,7166667,1968,33,0.0769230769,0.0476190476
2011,145,537,64,27,68,12500000,1981,30,0.2271880819,0.3041322314
2002,28,83,9,6,10,,1978,24,0.265060241,0.2658959538
2001,4,12,2,0,2,,1976,25,0.3333333333,0.2272727273
2007,48,0,0,0,0,1000000,1977,30,0,0
2009,128,475,76,45,62,11625000,1975,34,0.3052631579,0.2845010616
2002,102,358,55,39,139,,1978,24,0.2290502793,0.2132352941
2014,30,4,0,0,1,530000,1987,27,0.25,0.2
2009,116,285,33,16,58,401250,1984,25,0.2666666667,0.2422907489
1990,129,357,42,46,39,135000,1961,29,0.2969187675,0.2777777778
2009,35,2,0,1,1,,1981,28,0,0
1991,122,353,58,50,64,2041667,1955,36,0.2747875354,0.246835443
2000,156,604,106,91,168,11000000,1968,32,0.3195364238,0.3275563258
2008,141,494,66,62,121,401000,1983,25,0.2854251012,0.2175226586
1999,49,0,0,0,0,,1968,31,0,0.2
2003,121,305,49,45,64,900000,1968,35,0.2918032787,0.2665148064
1999,136,427,59,70,94,3500000,1963,36,0.281030445,0.2375886525
2013,58,0,0,0,0,7000000,1983,30,0,0
2013,146,430,59,44,141,2825000,1984,29,0.2325581395,0.2886597938
1997,27,69,9,5,12,150000,1970,27,0.2898550725,0.2451612903
1995,34,34,4,1,7,135000,1967,28,0.2352941176,0.0909090909
2005,74,0,0,0,0,2600000,1973,32,0,0
2001,162,622,107,43,89,2025000,1974,27,0.2668810289,0.3081570997
2000,64,2,0,0,0,700000,1966,34,0,0
1991,146,539,44,25,84,1250000,1958,33,0.2523191095,0.2472727273
2003,35,63,4,4,15,3300000,1973,30,0.2857142857,0.1129032258
2005,78,4,0,0,2,1100000,1972,33,0.5,0.2
2005,69,0,0,0,0,322000,1978,27,0,0
2007,77,0,0,0,0,2470667,1978,29,0,0
2011,75,0,0,0,0,7000000,1978,33,0,0
2014,7,0,0,0,0,516000,1984,30,0,0
2008,43,2,0,0,1,3500000,1974,34,0,0
2004,33,31,2,2,13,311500,1977,27,0.2258064516,0.1111111111
1998,108,338,41,30,68,700000,1969,29,0.2573964497,0.2395833333
2000,44,1,0,0,1,700000,1967,33,0,0
1994,102,367,55,52,68,160000,1965,29,0.2316076294,0.2635658915
2005,73,0,0,0,0,1250000,1969,36,0,0
2007,149,584,85,49,89,8787500,1978,29,0.2448630137,0.299765808
2013,32,59,6,3,12,,1990,23,0.1525423729,0.2487562189
2013,71,1,0,0,1,1025000,1985,28,0,0
2013,147,568,84,60,133,14100000,1984,29,0.2746478873,0.2803738318
1992,124,392,46,25,60,109000,1966,26,0.2755102041,0.2412587413
1996,9,0,0,0,0,,1971,25,0,0
2007,31,29,0,0,17,,1983,24,0.0689655172,0
1994,88,205,32,30,38,650000,1965,29,0.2780487805,0.2696897375
1994,29,6,1,0,0,575000,1964,30,0.1666666667,0.25
2012,24,3,0,1,2,488500,1986,26,0,0.1333333333
2011,23,39,7,1,11,441000,1986,25,0.2820512821,0.1142857143
2013,32,58,3,3,18,5350000,1986,27,0.1551724138,0.1463414634
2006,18,57,13,1,14,,1981,25,0.3684210526,0.2222222222
1994,23,41,3,1,13,190000,1969,25,0.1219512195,0.2692307692
2007,23,35,6,2,7,380000,1981,26,0.1714285714,0.2222222222
1999,41,77,11,9,20,240000,1972,27,0.1948051948,0
2002,62,0,0,0,0,5812500,1972,30,0,0
2002,17,0,0,0,0,,1977,25,0,0
2011,34,0,0,0,0,434000,1985,26,0,0
2005,15,3,2,1,0,,1981,24,0.3333333333,0
2012,129,227,25,28,53,493500,1984,28,0.2907488987,0.1806167401
2010,133,464,49,40,99,,1985,25,0.2564655172,0.2827102804
2011,115,428,75,35,83,430000,1985,26,0.2827102804,0.2404255319
2006,7,0,0,0,0,,1978,28,0,0
1995,50,5,1,0,1,109000,1969,26,0.2,0
2008,1,0,0,0,0,,1986,22,0,0
2011,9,0,0,0,0,,1986,25,0,0
2012,31,100,14,13,16,,1989,23,0.29,0.2107623318
2005,85,202,23,39,80,800000,1975,30,0.2574257426,0.2282157676
2011,67,0,0,0,0,1400000,1980,31,0,0
2011,11,22,1,0,8,,1984,27,0.1818181818,0.2321428571
2012,46,112,14,12,34,,1984,28,0.2321428571,0.2266666667
2005,150,545,75,48,108,355000,1974,31,0.2862385321,0.2865275142
2003,31,54,3,0,10,,1978,25,0.2592592593,0.25
2004,45,52,14,7,13,307500,1978,26,0.25,0.2201834862
1995,68,168,30,25,35,140000,1970,25,0.2023809524,0.2827586207
1995,103,278,41,39,72,3333333,1964,31,0.2661870504,0.3442088091
2011,159,597,74,66,95,3500000,1986,25,0.2914572864,0.3127035831
2013,147,532,75,31,144,,1977,36,0.2913533835,0.2639593909
2014,6,0,0,0,0,,1987,27,0,0
2002,54,101,11,14,24,216000,1976,26,0.2376237624,0.2830188679
2005,34,3,0,1,0,550000,1977,28,0.3333333333,1
2005,8,0,0,0,0,550000,1975,30,0,0
1997,89,220,25,25,80,400000,1966,31,0.2454545455,0.125
1993,102,240,33,8,31,122500,1968,25,0.3125,0.2147651007
2006,18,18,2,0,6,,1982,24,0.1666666667,0.2058823529
1999,60,0,0,0,0,900000,1967,32,0,0
2005,50,2,0,0,0,,1973,32,0,0
2006,96,358,42,36,76,800000,1980,26,0.2290502793,0.2263610315
2001,3,2,0,1,0,,1979,22,0.5,0.1692307692
2001,40,88,7,11,29,,1973,28,0.1931818182,0.1666666667
2005,21,15,0,2,3,,1983,22,0.2,0.0434782609
2014,35,5,0,0,4,520000,1983,31,0.2,0
2014,32,60,5,1,26,,1981,33,0.15,0.0625
2013,11,0,0,0,0,,1987,26,0,0
2003,24,33,1,1,19,3250000,1977,26,0.0303030303,0
2005,5,1,0,0,1,,1983,22,0,0
2014,131,436,74,37,101,500000,1989,25,0.3119266055,0.3035714286
2008,11,0,0,0,0,900000,1979,29,0,0
2004,24,0,0,0,0,,1974,30,0,0
2012,120,319,26,14,53,1400000,1978,34,0.2852664577,0.2278481013
2005,150,526,86,85,119,450000,1975,30,0.283269962,0.2351421189
1999,33,1,0,0,1,350000,1976,23,0,0
2011,158,573,72,57,166,415000,1987,24,0.2356020942,0.2474747475
1999,9,18,2,4,7,210000,1974,25,0.1666666667,0.2341137124
2004,134,462,56,39,66,312500,1976,28,0.3138528139,0.2605042017
2000,46,14,0,0,6,235000,1976,24,0.0714285714,0
2014,8,16,1,0,6,635000,1992,22,0.125,0.1666666667
1991,8,13,1,0,7,2166667,1962,29,0.1538461538,0.2027027027
2013,27,95,8,5,23,,1991,22,0.2105263158,0.250965251
2003,20,0,0,0,0,324500,1978,25,0,0.0952380952
2004,72,0,0,0,0,3500000,1972,32,0,0
2007,75,277,44,18,47,2325000,1976,31,0.2454873646,0.2977099237
2013,80,190,10,14,31,490000,1986,27,0.2736842105,0.2183908046
2000,155,574,93,73,111,5550000,1969,31,0.3205574913,0.2634730539
2008,3,0,0,0,0,,1976,32,0,0
2014,8,1,0,0,0,,1990,24,0,0
2014,11,0,0,0,0,,1987,27,0,0
2002,7,0,0,0,0,,1980,22,0,0
2000,74,164,17,17,28,5250000,1966,34,0.1768292683,0.2735849057
2001,153,634,74,19,91,3016667,1970,31,0.261829653,0.2488151659
1996,39,76,8,5,17,5350000,1966,30,0.2894736842,0.2222222222
2009,89,278,53,28,70,,1985,24,0.2841726619,0.33560477
1992,122,387,40,24,52,285000,1967,25,0.2428940568,0.3
1998,135,396,65,69,90,1750000,1971,27,0.2575757576,0.203539823
2003,64,1,0,0,1,315000,1973,30,0,0
1998,11,13,4,4,4,170000,1972,26,0.2307692308,0.25
1994,36,141,23,15,17,1800000,1964,30,0.2624113475,0.2713567839
1995,25,48,7,7,16,1025000,1966,29,0.2708333333,0.0666666667
2014,33,61,2,1,29,1000000,1978,36,0.0819672131,0.1666666667
1992,23,3,0,0,1,130000,1964,28,0.3333333333,0
2003,79,137,19,10,28,,1978,25,0.204379562,0.2616136919
1997,114,350,46,40,70,150000,1969,28,0.2771428571,0.2757660167
1997,20,1,0,0,1,150000,1972,25,0,0
1997,100,353,39,40,66,1700000,1965,32,0.2577903683,0.2857142857
2002,16,0,0,0,0,,1974,28,0,0.25
1996,127,407,64,57,97,3350000,1965,31,0.257985258,0.259375
1999,113,276,28,31,78,715000,1971,28,0.2246376812,0.25
2011,33,69,4,4,20,9000000,1975,36,0.115942029,0.2181818182
1998,62,112,11,7,23,300000,1968,30,0.2053571429,0.2486187845
2005,98,372,63,34,65,8000000,1975,30,0.2688172043,0.2782764811
2008,162,635,85,64,110,5500000,1972,36,0.2929133858,0.272
2003,63,17,3,0,10,3600000,1973,30,0.1764705882,0
2014,15,38,8,7,10,,1979,35,0.2105263158,0.1578947368
1998,70,2,0,0,0,230000,1968,30,0,0
2014,106,265,29,29,71,3000000,1982,32,0.2150943396,0.264516129
2001,61,173,21,23,31,,1975,26,0.2485549133,0.2091254753
2012,162,648,103,34,126,6150000,1985,27,0.287037037,0.2848392037
1996,121,433,59,69,71,2550000,1962,34,0.2771362587,0.3274725275
1995,97,137,26,11,49,111500,1970,25,0.1897810219,0.1836734694
1997,73,140,27,10,30,175000,1970,27,0.2928571429,0.2401433692
1996,13,21,4,2,9,900000,1967,29,0.1428571429,0.2416666667
1992,130,480,56,27,56,325000,1964,28,0.23125,0.294599018
2010,103,391,73,56,57,4200000,1982,28,0.2864450128,0.2548387097
2007,17,12,0,2,5,,1982,25,0.0833333333,0.2105263158
1998,6,0,0,0,0,,1974,24,0,1
2013,63,0,0,0,0,510000,1984,29,0,0
2005,158,594,120,85,109,7666667,1975,30,0.335016835,0.2857142857
1990,56,4,1,0,2,1266667,1957,33,0.25,0
1995,50,1,0,0,0,195000,1962,33,0,0
1997,31,51,2,2,28,1900000,1963,34,0.1176470588,0
2011,97,186,38,17,62,430000,1983,28,0.2580645161,0.1947368421
2014,29,45,1,2,14,6000000,1983,31,0.1111111111,0.1692307692
1991,59,127,13,11,25,165000,1964,27,0.1811023622,0.2285714286
2008,101,261,27,29,30,2750000,1971,37,0.2796934866,0.2320441989
1996,151,543,63,37,84,200000,1970,26,0.2965009208,0.2835051546
2011,7,0,0,0,0,,1985,26,0,0
2009,21,61,9,10,21,,1986,23,0.2459016393,0.1946564885
2009,21,0,0,0,0,3750000,1975,34,0,0
1994,24,6,1,0,2,118000,1964,30,0.5,0.4615384615
2005,59,180,20,18,26,,1984,21,0.2777777778,0.3325791855
1998,155,509,130,162,155,8928354,1963,35,0.2986247544,0.2783109405
1998,67,1,0,0,0,750000,1970,28,1,0
2004,57,0,0,0,0,,1971,33,0,0
2000,16,40,1,0,16,,1976,24,0.1,0.1666666667
2000,24,2,0,0,1,4500000,1968,32,0,0.1111111111
1998,12,1,0,0,1,,1969,29,0,0.4285714286
1991,53,70,7,14,8,675000,1956,35,0.2285714286,0.2637362637
2014,27,0,0,0,0,2625000,1983,31,0,0
2013,51,9,0,0,5,491000,1985,28,0.1111111111,0
2003,141,317,37,32,31,700000,1969,34,0.2712933754,0.2406015038
1991,159,631,115,68,72,1475000,1964,27,0.3217115689,0.2680921053
2002,155,546,99,104,94,8712986,1964,38,0.2728937729,0.2602495544
2013,48,125,8,6,44,,1988,25,0.192,0.2857142857
2005,34,37,4,2,9,450000,1975,30,0.1891891892,0.2602739726
2013,23,15,1,0,0,16157271,1981,32,0.0666666667,0
2010,75,302,53,37,38,3750000,1983,27,0.2880794702,0.3070866142
2010,156,614,93,41,105,3500000,1983,27,0.2817589577,0.3135313531
2014,162,650,106,52,130,16000000,1983,31,0.2769230769,0.2753623188
2011,74,204,18,26,49,,1986,25,0.2647058824,0.1950207469
2009,32,5,1,0,2,5500000,1972,37,0.2,0.25
2004,4,5,2,0,1,,1977,27,0.2,0.2686567164
2007,4,0,0,0,0,,1982,25,0,0
1997,24,1,0,0,1,150000,1970,27,0,0.3333333333
1993,57,1,0,0,1,1700000,1962,31,0,0
2003,54,0,0,0,0,845000,1974,29,0,0
2014,159,633,89,48,71,23000000,1980,34,0.2717219589,0.2441860465
2006,158,633,119,56,128,327000,1983,23,0.2922590837,0.3317683881
1990,101,217,26,29,35,520000,1960,30,0.2442396313,0.2487804878
2007,15,28,1,0,11,,1978,29,0.0714285714,0.170212766
2000,57,0,0,0,0,1600000,1965,35,0,0
2013,73,0,0,0,0,490000,1981,32,0,0
2008,13,0,0,0,0,,1983,25,0,0.0869565217
1990,129,406,48,28,43,215000,1964,26,0.2906403941,0.2160278746
2001,162,632,133,75,131,22000000,1975,26,0.3180379747,0.2996794872
1992,6,9,0,0,6,,1968,24,0.2222222222,0
2013,60,135,15,8,37,,1988,25,0.2074074074,0.2307692308
2008,47,0,0,0,0,395000,1983,25,0,0
2006,19,53,13,11,16,,1980,26,0.2830188679,0.2765957447
1996,156,581,90,93,125,2500000,1968,28,0.2857142857,0.295532646
2003,12,0,0,0,0,300000,1978,25,0,0
2001,36,92,7,5,13,,1970,31,0.2282608696,0.213836478
2006,36,19,0,1,6,350000,1977,29,0.1052631579,0
1992,128,317,48,47,33,587500,1961,31,0.2996845426,0.2555555556
2007,133,494,107,84,71,10916071,1968,39,0.2651821862,0.2248803828
1998,7,16,0,1,6,,1968,30,0.125,0
2007,31,6,1,0,0,394900,1981,26,0.1666666667,0.25
1991,38,65,7,5,28,355000,1967,24,0.1076923077,0.16
2005,156,637,102,33,125,7500000,1976,29,0.2684458399,0.2766615147
1993,70,259,46,30,43,100000,1970,23,0.3243243243,0.2730627306
1997,59,7,0,0,4,150000,1971,26,0,0.0909090909
2012,44,2,0,0,1,487500,1985,27,0,0
1992,101,246,23,31,45,687500,1958,34,0.2235772358,0.25
1997,147,496,104,120,146,2625000,1970,27,0.2862903226,0.2931818182
1996,4,3,1,1,0,,1969,27,0.3333333333,0.2608695652
2012,150,554,107,63,121,6958333,1987,25,0.2797833935,0.2634408602
2006,92,186,24,13,29,1150000,1975,31,0.2688172043,0.2757201646
2000,141,469,61,75,91,8000000,1967,33,0.2324093817,0.2368421053
2010,147,587,84,53,79,5000000,1980,30,0.2589437819,0.2793834297
1997,51,130,11,14,37,210000,1970,27,0.2384615385,0.1428571429
1997,151,568,77,48,87,2800000,1968,29,0.2658450704,0.2616033755
2008,92,266,24,24,29,5000000,1967,41,0.2218045113,0.2655367232
2013,19,29,2,3,17,5000000,1977,36,0.0689655172,0.1147540984
2011,7,0,0,0,0,,1985,26,0,0
1995,44,129,19,14,21,250000,1965,30,0.2635658915,0.1791044776
2012,157,588,85,74,169,11000000,1982,30,0.2295918367,0.2085714286
2005,22,4,1,0,2,329000,1978,27,0.25,0
2003,26,48,7,3,22,300000,1979,24,0.2083333333,0.2620689655
2011,150,561,69,74,160,10571428,1979,32,0.2317290553,0.3
2003,137,488,62,31,79,5500000,1972,31,0.2889344262,0.2700892857
1999,71,1,0,0,0,3300000,1969,30,0,0
2014,70,1,0,0,1,515000,1987,27,0,0
1995,65,3,0,0,3,202500,1970,25,0,0
2003,104,349,49,28,72,775000,1976,27,0.2607449857,0.234741784
2007,162,653,99,61,125,,1984,23,0.2664624809,0.2827102804
